9143 28391
2424 36 -68
1274 6585 464
4646 377 -578
4669 8267 539
1167 1197 -916
5906 4740 -37
1040 2782 147
2418 41 -571
3893 3986 434
7988 3208 566
7587 4396 -494
7133 8921 582
3395 57 -916
8155 3234 518
6118 1626 -376
6051 2151 489
1035 683 751
7176 4473 388
3055 167 -222
3133 8681 186
2955 8569 -46
6854 5107 620
1648 8628 -176
2310 3241 -470
2212 4162 -770
4855 6333 8
5281 7011 -622
6631 2367 -709
2724 1650 -750
95 7483 931
2101 7409 -592
1394 7803 -359
6557 2713 929
4317 7846 -815
168 6121 777
3126 1786 -727
8810 2570 201
4469 6865 -144
8708 1909 458
618 5692 40
8286 1528 -506
451 3899 89
2056 5889 -45
4680 3785 418
3020 842 68
4744 7486 -951
7788 3733 531
999 3306 192
1660 5814 386
2509 2165 -450
9096 5014 11
2590 5550 -409
1205 6067 109
4286 7597 -398
7439 8275 292
9074 4727 285
5315 8474 408
4966 3631 -867
4824 7152 554
4566 4068 -399
570 4132 409
4581 7575 -350
210 2029 -318
5962 6402 -947
706 2453 -981
8768 6470 96
1453 6395 689
1224 5995 -791
2209 3599 -443
2323 2126 -358
3836 1466 -309
4987 6014 -736
5197 5449 442
7309 3741 -348
8506 7024 -280
6024 1913 -310
1867 8299 420
3813 1995 362
5678 2037 950
8386 9044 -1000
5887 848 783
936 2047 908
8304 3376 894
8967 6378 -959
4041 3575 -819
7040 358 641
7140 2724 307
4143 3329 392
3495 8267 935
1065 643 92
3038 2731 190
1845 3736 -342
3933 2121 -705
7805 5055 359
39 758 -722
4866 7 -429
7242 100 -840
2627 6626 -699
6649 1642 934
8582 8177 377
7013 6226 -978
2580 7329 418
979 2107 576
789 7835 -527
2644 2768 498
8135 5932 603
3623 6762 -495
605 4790 -236
7384 4318 862
7553 8162 864
2438 8018 366
5036 5427 750
8959 8974 560
7409 312 577
7609 7735 677
5344 1817 907
5244 6232 -611
6801 8344 -889
7408 3259 -146
6043 8712 237
8908 8264 -639
5531 844 -900
4024 605 -45
4135 1140 458
5722 4112 773
7155 4241 227
1943 5227 -748
266 2355 -421
2059 3227 -966
6195 7742 468
6330 9116 -746
2424 6823 384
6135 1577 702
1410 2571 431
8796 3366 -854
322 597 -84
1735 4734 -102
5416 7121 3
8758 3479 -538
4617 5745 -432
3631 42 -360
474 3304 328
4331 5889 989
2974 672 164
5393 6453 750
8405 8860 -32
7901 2841 -946
727 4128 -955
1081 6277 -635
8030 6900 600
4604 2590 -946
8542 4365 584
2472 4578 789
7383 1213 733
4524 5396 411
8414 8400 708
6353 5448 -694
6573 9010 -214
5613 1903 -475
8168 6553 280
8707 1474 712
423 281 395
8300 3252 -605
7116 7255 -74
314 6811 246
5023 1517 771
1523 4382 -228
2218 2243 -566
7529 1037 808
4719 1662 -280
330 4426 -583
8184 8403 -539
3335 2641 420
3202 9055 882
606 8111 933
2808 5908 -445
3212 6771 210
1281 7804 -478
5412 2711 96
5154 7160 -394
6438 8924 -818
3184 5471 -21
4870 7018 331
148 7275 -459
5669 965 262
6658 774 -357
4095 7126 515
7183 2621 846
8025 8976 -830
471 7513 -403
4470 2503 377
8236 8054 566
1896 7268 997
7295 2892 -973
5121 4577 -775
5249 826 -722
5919 1277 60
7780 2839 -253
8181 8134 445
1461 4957 530
5363 5273 917
5642 1288 -764
5088 8521 22
6826 8500 -102
6199 6379 665
5462 4429 798
6707 8162 516
3004 6313 16
2575 5926 500
3815 2370 -489
2723 7940 676
6681 3620 -82
1025 8713 -756
3649 4292 -135
3630 1758 -806
3791 7592 697
171 1136 986
7784 2638 969
8823 970 -988
2327 3448 974
5496 8239 185
4298 1218 -807
545 4637 -838
1456 8078 -781
6439 3015 -352
1949 3425 -219
3528 3434 -346
6931 3928 -18
1550 4593 73
204 305 -655
7500 4848 300
8101 3395 -696
164 8767 -660
1573 2687 -461
7527 4427 -674
462 9123 345
3153 5699 519
6154 6971 -512
6225 7333 258
7821 4878 843
4418 5086 -186
713 5318 -70
2986 4277 -390
2772 7528 393
2474 1792 178
5993 7253 347
1435 394 650
7240 237 426
7843 4935 248
2904 3447 247
7275 4645 -113
7300 253 -808
3548 1904 507
4405 1873 -672
6643 6257 -948
5750 7425 -862
7147 274 -107
7012 3657 298
8970 3195 631
808 9085 995
4034 2945 -134
4575 7046 -25
364 3305 872
5189 1932 -48
2057 3744 468
3667 7383 442
507 4025 -604
6147 800 -850
7156 8429 -570
433 5106 389
2153 7478 671
3851 2591 -871
1669 7632 -128
6109 835 -788
4851 2431 40
2015 1024 -100
434 8490 -991
919 2335 180
1600 4979 -922
543 6322 768
7934 5659 939
7979 6659 270
6318 7448 -227
6901 1622 505
3176 695 -386
2326 3090 995
180 6013 104
3462 8345 -315
8440 2382 56
3884 906 -167
8272 6702 822
8808 1887 799
1894 3841 744
3931 2939 -808
7206 1737 381
2929 1984 29
1090 5361 -625
8277 5080 481
1246 9017 238
2509 4515 -997
8449 3289 38
8924 8450 -290
6955 767 -465
8288 560 -72
5839 6837 -723
6716 280 -85
2698 6895 -900
6980 3854 983
84 8334 -596
2366 6269 -793
4343 2808 530
2140 5821 740
738 4389 262
7469 2237 -471
8210 6381 960
1977 8715 -18
1440 2481 733
7467 6849 910
2651 3118 -308
331 4764 636
5717 2482 -473
2940 478 179
5618 4991 -156
1898 3234 329
1703 699 695
1731 4504 859
1666 4415 -476
1949 2378 -305
1919 85 966
5439 9011 11
5621 2132 -810
439 5969 254
4916 4535 -50
4925 1511 973
5211 7921 391
2110 5874 518
1078 901 560
4242 7469 721
4376 2704 -203
790 5931 840
6824 6211 493
3056 4261 305
5061 3556 224
4964 2341 680
6351 162 415
7733 2296 846
3839 7285 842
293 3226 669
1416 8832 307
7369 8603 614
5587 960 -602
762 7702 936
8274 774 356
207 6979 -16
1185 8338 568
4583 3628 730
275 390 -416
5144 9082 228
4826 4013 -947
9139 8951 662
511 7497 331
1160 8698 -146
8397 3678 606
4636 3774 -971
266 5549 866
1922 8205 -540
8938 8069 610
7822 3640 775
813 3126 -469
6254 8297 -208
4250 475 800
1710 2992 -514
1423 8514 192
187 3414 3
6443 7108 133
4351 7672 -405
8305 2494 826
7671 3882 487
2602 8984 139
5611 1960 -489
5850 7904 -176
4711 7844 305
1881 4691 -278
5988 5950 815
3270 4041 834
8426 5687 843
6455 7458 913
5597 1248 -779
2277 8377 -321
1620 5851 574
6814 7491 -2
6518 4149 -94
6847 2367 227
5566 114 -4
2884 2681 -438
2416 9065 589
5797 665 472
7547 7309 43
5321 7973 554
4744 974 879
2630 4626 -378
6948 999 29
3778 2588 -671
6749 6692 777
7495 7 -300
1149 5292 386
5965 7384 -147
1544 7163 72
1247 5609 812
6963 4075 -484
7332 1449 835
7399 7204 924
2208 2477 -566
5455 6250 719
3615 5924 -288
5051 818 -291
1990 1463 -113
8565 8087 615
2853 3135 750
2756 5987 601
217 4580 -768
9047 7550 217
6753 1976 -600
5452 9060 -353
1939 4446 901
3315 3682 -267
591 112 -646
378 6777 -792
2904 4970 -280
2674 832 197
508 8633 -714
6369 4440 908
7738 3204 237
872 7708 -198
3430 6390 709
8181 6462 883
8729 4779 480
1448 3284 390
2859 3821 -774
1568 3234 -783
8950 3749 -621
5175 1088 597
3304 25 951
8586 2053 635
6324 8147 -874
7356 7532 559
4316 4254 -337
5035 6800 203
6854 4585 -787
6389 2703 -825
6836 7737 875
4011 1899 -44
5791 369 361
2406 3211 -95
1119 4179 -867
7988 1821 -841
7510 354 349
8129 4733 778
8489 5706 861
3749 8632 904
6152 7872 178
5462 3252 927
4160 4114 -377
748 1009 -514
2873 623 -187
1255 7766 313
8753 3767 566
1987 8896 -814
4992 6198 94
3646 9065 -608
3418 4433 640
3812 6439 -351
621 2415 558
3213 5964 -306
7142 5090 74
3795 8495 714
889 530 334
4331 1048 -943
6475 8374 369
4891 5259 -408
2460 8764 -968
3434 3753 -304
3771 2441 528
3808 3360 -319
4000 5900 -398
380 5433 971
8382 2070 561
640 7860 57
8957 5080 742
2859 1767 -100
7415 1711 -120
425 8459 -796
3790 6661 786
3601 196 669
8879 6255 -552
7117 6046 363
4708 9072 -850
4861 2866 -46
11 2674 -177
6900 1585 -759
2730 5561 218
6087 810 -355
6874 7149 621
6291 3398 -569
1506 2467 589
3281 4190 708
4164 2395 -867
3118 5050 52
3321 208 -985
2597 5373 310
403 3965 182
2371 137 -508
5190 4214 280
5495 709 -608
6834 2840 -481
3071 5275 617
5398 1674 -623
3959 7245 131
7003 4374 -730
8795 258 -845
2476 461 631
3649 8864 372
1952 2653 -928
2562 4389 609
7578 6583 -958
6654 7712 895
6830 5377 840
924 5491 -731
1264 7747 -152
8359 5323 -43
4921 4662 712
4555 3555 304
2426 2582 -713
6573 8244 -628
2873 1288 -833
681 8760 -752
3721 8878 899
5059 7207 -855
8472 8856 -828
1405 6141 915
2948 1628 -541
3945 4616 203
1532 648 -708
968 6112 -871
3702 7152 308
8070 5806 -568
295 3551 146
363 4480 -813
2261 5672 204
8037 8793 746
5359 4169 -998
3709 8375 51
6461 2300 873
1574 7638 14
1891 7305 -50
7164 399 604
7883 6243 -692
9051 2012 28
3513 6467 649
2236 7226 -345
1041 9095 990
5301 2877 773
6428 6772 412
4496 4172 74
5573 4784 -831
3132 5176 329
2947 5943 -403
508 889 706
6587 1561 -716
4967 1592 -851
2258 7805 137
6645 3505 -955
2428 1461 -275
3380 3878 375
2446 3340 -256
2273 4959 -410
3340 8995 -535
1512 6213 122
7916 1697 -465
5452 5396 895
2171 5361 885
2916 436 -730
5129 7733 85
7350 7708 82
5303 8569 -250
2467 2262 988
197 3541 -788
4475 5552 -847
7877 5422 -616
8692 2150 -572
5440 3145 700
2083 2234 992
1998 4119 873
6481 7839 563
3698 4094 536
3730 4811 -158
1502 34 -521
8831 3930 520
1207 103 -950
4355 4207 493
4051 5700 -491
8396 2102 -714
8838 7443 -891
7315 3842 678
7760 535 893
4097 7475 216
3890 3053 2
2899 3304 527
7838 3920 927
4834 3510 -748
5819 2840 -22
4176 5770 -881
6149 149 233
4860 2145 -909
1435 6540 -673
7197 6498 -834
5353 6887 -614
471 5549 341
804 5784 -310
7933 5432 368
3652 4945 -624
6725 3168 353
4334 8520 -59
2035 1012 412
879 2954 689
7785 7935 57
7940 2378 334
378 408 951
3345 8209 596
461 3212 -743
9028 377 363
6038 406 506
8457 20 -388
7795 2527 -731
6411 7837 -362
8767 8010 -368
4803 6480 -968
6078 4714 -424
4779 3974 330
2995 9003 -873
5323 6733 991
8178 5918 -132
8337 616 -348
653 962 334
4373 4658 387
6905 3696 376
3981 8505 88
2445 1131 519
4088 359 -940
6713 2866 -304
863 8720 -159
1829 8442 -534
873 5717 -847
5201 7506 11
6630 1689 281
40 492 -908
7140 463 437
2440 1592 417
6663 1504 -504
5946 5822 -833
4340 7590 -831
8137 6515 113
1322 7759 836
5482 7856 527
5058 3472 -243
7354 4765 -947
7009 6475 42
5047 6598 -540
1624 4528 487
5273 5258 -162
3262 217 -765
5109 2405 -808
5606 7727 -75
5961 985 630
6181 7623 505
7055 4066 -510
7509 2324 507
578 3955 509
1631 1389 202
1121 5752 -917
5212 5587 -583
5624 3040 -738
6208 1857 727
5767 1475 -848
7366 6742 535
4618 3391 -773
6899 3242 762
396 8882 664
2778 6890 -396
1107 6491 495
7758 9020 -336
5810 3262 918
894 6005 -250
3373 9017 -175
7324 8625 -862
3892 2362 -76
2388 1418 -303
7889 8084 -323
5165 1109 788
2050 8584 298
772 6394 755
1162 9070 -684
6135 7961 -564
404 8238 351
4452 776 -576
6216 8093 -317
4192 2172 982
6551 165 -703
5484 7471 -683
2588 2781 787
1115 5971 -899
6217 4024 -341
5141 4257 -779
6548 3279 -403
8640 5053 828
6926 4369 -128
2969 2814 -260
7137 2793 975
863 6178 -112
8133 4867 814
2689 6486 -159
7694 2382 658
945 1010 22
6623 6636 -368
433 7949 -246
3988 698 719
2050 4907 -314
6492 4021 -949
7087 2663 377
334 1781 200
6458 8407 732
9061 7942 733
5888 8937 -764
7116 8619 260
8345 2299 242
7746 8037 -160
4913 977 989
3518 3143 659
6988 6215 101
2385 6859 -537
1656 7629 930
6110 6698 356
7444 4608 -670
2972 501 681
8774 3816 -530
4352 60 449
4950 3926 748
4154 2328 -170
3008 6655 591
4213 7420 119
3845 8403 -665
3693 8271 134
8640 452 -245
5575 351 -675
2275 8322 -173
2523 3196 123
8423 6409 266
6337 7286 44
4376 6985 -778
5877 8501 868
5264 4924 -416
8367 1767 -820
4010 7836 163
5598 1812 625
2675 8633 -696
6640 6675 807
192 3979 646
2319 3365 824
5801 3898 531
1940 1454 983
2661 8176 293
6724 6844 -97
8894 5688 909
784 193 -125
3735 4156 272
693 5713 -752
7151 6196 311
2220 670 162
6941 4743 -562
1430 3379 612
8760 896 -546
3208 1058 183
8824 469 741
1694 3709 998
974 769 -532
2849 7745 -757
2279 7235 332
7500 5753 -211
4581 3104 19
8477 9118 -760
4139 3127 706
3031 7587 -301
3428 4456 280
7608 1122 -244
3585 7248 922
1250 7258 -714
3582 1626 452
3283 7357 861
1510 4390 934
1692 1418 860
8353 5655 216
6565 1629 696
1414 4993 -354
2828 5167 -416
5295 7430 373
6744 7099 383
8079 4756 904
8336 7247 857
5882 1089 -672
5360 535 -435
7641 584 600
3425 1555 96
2535 7291 8
3928 1554 408
9012 8606 406
552 663 -115
8640 2118 596
1645 6406 -940
8451 4223 146
1829 8427 795
8134 7526 817
1375 8100 639
2573 2760 925
7476 4136 987
5758 7485 365
6106 955 -153
8680 2322 808
2323 7629 71
8064 453 269
8287 5609 -131
2911 9011 -616
1484 6686 -829
7888 3640 207
1632 733 -598
6320 2177 -695
8113 7489 838
4777 7894 -503
1643 3417 -331
6858 4588 -750
8858 2678 -440
3567 6625 768
3431 8779 -241
8720 8148 399
527 5020 17
6024 1646 -195
4313 7767 -657
2923 1718 -540
7707 8175 -406
5551 6010 568
8261 3178 588
7307 693 588
4551 4687 -729
846 5212 432
5177 2457 342
2621 3826 282
5794 2589 -689
6983 2172 907
8543 3569 794
5459 6681 -243
4035 6760 -306
2948 7927 646
5174 8156 -944
7860 2111 38
3361 8482 -242
4031 6716 -722
8567 5839 -779
6885 613 435
7882 4701 767
5080 8287 -547
719 4385 120
7961 8825 348
4018 6877 164
3178 4530 851
3651 3567 40
544 5991 -915
1466 7809 843
836 1188 477
4591 4453 881
3715 1836 759
6874 3277 648
3972 893 -678
1264 2447 223
396 5707 -287
1564 7311 -180
805 1162 -7
3388 1201 -529
3780 6649 -534
2993 6603 -847
7393 8663 385
7553 6496 -619
1834 7116 532
5497 6911 -709
231 5675 66
7688 949 -370
7991 6226 -803
6456 6566 750
5621 8324 498
7118 3572 178
1666 2264 -380
3029 1596 -590
7647 2757 -149
5794 5175 -646
4544 5403 -592
8396 1179 700
6914 8639 -584
8000 9070 40
3967 1400 -178
3343 4699 196
5259 8487 936
3334 4022 -57
2043 4035 -648
4013 5596 73
5251 5354 -724
6524 8866 -252
1773 8100 -324
2784 5766 -843
6066 2502 508
3554 1908 416
191 2453 37
173 541 140
2714 631 788
1145 4972 249
4206 6501 936
5062 5550 -929
7998 4943 -267
8752 4999 -840
7925 744 44
6218 482 -528
6815 2742 -835
1691 3936 -91
8835 3264 491
24 8828 -418
6200 4607 959
1324 3157 -369
2178 2123 -315
5806 7430 -68
6106 4378 -243
7000 8469 390
5861 8833 -673
1416 8665 629
193 5051 580
8360 62 -936
8880 9007 85
6845 6332 -691
2625 2196 -649
4598 1202 695
2224 6300 774
7491 2787 482
4489 464 963
5047 8915 -796
5421 383 -849
5683 6581 -769
8218 1952 727
3465 7871 740
7802 7327 -746
2393 2786 52
8778 404 -773
4751 2319 -842
532 1451 963
4478 1391 174
2630 7076 -451
3679 2457 45
1971 3918 944
126 3077 845
6541 1508 -862
8603 4824 501
3660 3026 -378
5014 7997 -842
4683 2884 -853
2429 7445 672
7621 4848 -491
7651 2848 621
5382 3477 315
2948 4316 -458
4965 5924 -375
419 5230 -162
2337 2932 -126
9005 4366 680
1458 4649 131
1369 5133 -298
7520 5500 839
6636 5828 -491
7723 5022 321
5002 6910 708
8943 9065 737
8379 8689 839
7990 295 -264
3546 4484 -848
2798 3166 -801
909 5601 -58
2745 3187 -159
4808 1839 -588
8149 7008 -197
5821 7795 -680
7554 4078 -530
2645 1799 -9
5562 7740 -498
3311 1812 -326
3136 4636 -462
3333 3688 818
1406 1253 -238
4747 5033 916
8865 1279 154
7864 1620 736
3921 2542 50
1923 4028 594
755 5951 -484
7484 1034 780
8379 374 -407
6939 2554 -711
4589 4755 629
5203 6297 -382
4526 8834 -413
5197 526 -623
757 108 215
7000 961 -898
6050 823 194
6694 1689 51
1679 3546 -810
4766 7362 -221
5053 4904 199
2133 8231 203
1846 3274 312
6414 5590 -275
1201 4504 673
1267 144 -520
3200 8518 800
1710 318 -896
8625 3311 602
866 1560 -624
4620 8035 301
358 6626 925
6258 7697 218
8530 3362 312
2948 4533 -170
1922 8622 274
5168 2378 386
5861 8936 532
3730 8388 -776
4171 3605 -134
8413 2733 -472
4944 470 719
2970 1002 -3
7135 9111 -588
8878 2249 -635
5445 8082 582
1849 7571 255
6747 6591 -772
5750 5629 185
7776 2151 -738
4022 4248 -881
6365 5894 420
1670 4380 -268
7043 5068 -313
6138 8815 -102
5066 1998 103
4711 8184 -468
8232 5955 -947
8192 998 -914
4352 5577 -970
6977 1970 -683
7090 4160 -206
8458 2050 618
7693 4115 542
7265 4055 23
2938 8821 657
7090 338 421
7228 1626 494
4075 2639 -890
1678 8892 -791
4705 5469 196
3250 5143 -233
1162 7510 265
5582 717 675
8357 8396 840
3032 7031 705
397 6935 610
8250 477 21
8008 1645 442
3053 925 -413
6766 4674 -561
9019 7199 203
8913 8823 30
6211 4677 -805
8374 8294 185
813 3409 -687
5013 2910 722
3570 6035 -808
7996 6890 -11
3576 622 618
6727 3460 -638
2705 8148 351
1776 491 -476
5390 4246 107
2754 2452 -291
8682 2227 -321
4123 799 679
6684 2859 422
7543 6916 -147
8984 6996 953
297 3907 -41
3293 8309 964
2358 1266 220
1727 5518 -724
5895 8765 -300
6433 5916 422
7709 1438 -644
3506 2428 -745
8869 2533 132
612 6482 -891
4249 3385 458
4530 3649 820
4633 8573 156
6584 2829 -335
2199 4529 751
7633 5002 796
165 7049 -852
5699 2234 -978
7173 3845 778
4717 3269 -635
6744 8224 67
3357 5021 -24
5681 5796 -690
2408 3754 295
2542 5273 22
3657 3477 806
4058 4533 -115
1234 3539 -441
7068 4201 294
4359 677 870
194 8918 223
1143 4842 875
3003 3182 -154
6402 979 466
1383 940 -797
1348 925 144
3107 1960 606
5782 9020 65
3806 2359 -791
1815 5533 237
901 8349 -938
2800 4494 -889
7120 1397 670
1580 1719 736
6012 8415 -931
5296 3031 762
333 6876 96
1065 3664 -27
7603 3658 -929
888 5279 33
8527 1497 448
4840 4272 845
6083 7128 518
1934 2329 560
8078 3895 -310
2218 4342 -585
8920 1667 -460
8539 4165 -890
6025 3344 -222
1137 5389 -934
1613 8557 -684
1735 4615 -155
3560 2908 -919
5849 730 -215
4927 6116 312
251 6670 -762
5906 5010 -850
7268 2956 619
8078 5937 -305
723 1965 955
2634 5708 -857
2363 3220 -524
5009 3535 343
8636 4415 -503
7709 6507 -887
8766 358 231
2610 2236 913
778 4381 116
3576 8131 -969
2806 1571 -597
7266 3540 744
2104 4604 548
7522 6673 258
5948 7505 -838
158 8605 -461
7331 5703 325
2704 4955 709
5263 1904 -560
5299 2005 -558
5680 1436 -871
4334 3249 511
6882 6047 -875
6521 4943 435
1571 8260 -215
1483 52 -552
1639 6228 -755
7495 4781 730
2964 7388 -805
1415 3696 40
735 7287 186
8946 5107 980
7128 1959 18
2001 3495 342
5102 7458 -442
5503 1647 168
5739 1560 859
8912 6753 369
2624 7244 -733
5275 8451 -643
7706 8986 471
2853 3642 -588
3992 5487 813
8459 487 889
5777 6851 882
2631 6617 -368
5634 8331 46
8223 2123 -915
4990 5171 -587
5981 8371 -191
1975 1271 -443
798 443 -249
5288 2080 245
7109 693 -657
3277 2836 -702
5611 8771 651
1780 4183 604
3558 3191 -294
466 5691 956
6668 8534 -306
5911 5303 -427
8231 7619 967
7861 9044 -189
2206 3415 -180
8868 5217 -519
1406 5978 291
5491 2758 35
7905 6029 290
5538 1528 96
110 1674 74
2241 4910 -800
592 4774 -579
3303 3166 -473
6331 952 214
7639 4131 -964
4312 3858 -534
6586 5365 -558
4794 8507 790
2932 9048 48
5631 1931 927
5570 8243 -990
2834 1033 154
1955 2915 768
2845 6474 713
1857 398 962
5649 6486 504
177 5053 462
164 5458 -921
7676 3836 744
1158 348 912
2207 3993 967
388 1874 -372
768 5838 -237
9119 2596 29
3820 6330 801
8342 8942 -456
7133 5037 -330
3464 8450 -187
8804 510 -751
765 4704 511
2021 4545 -131
6769 8467 -523
2542 943 -858
4815 505 788
1785 7985 844
80 2081 211
4474 1509 -644
5054 5318 -183
6665 3279 586
6344 5257 -690
8475 4725 -138
4245 1155 585
1721 1169 -48
3435 6 -783
3536 5830 -352
2379 7356 848
6288 1499 -640
7856 2114 864
8489 1630 107
965 6308 474
480 5161 -97
6831 8773 754
6559 55 552
3693 1056 66
6953 2850 858
468 6377 46
4390 7805 -42
7646 3738 715
249 654 599
3212 2178 688
5368 6140 -481
3079 7884 -729
5521 2909 -988
556 524 151
4308 8489 -254
5313 9038 -575
4269 8442 -474
8425 1932 -186
6219 6680 -704
399 2652 -98
3107 2457 -539
1542 260 977
4953 5687 2
1664 4528 243
2670 8302 -827
6723 4542 -387
3201 7942 398
6435 3905 -870
6114 9084 -195
8579 3618 -317
6101 1349 160
30 8606 861
2319 7114 803
2127 6832 614
3210 5897 786
2608 1493 -629
7163 6600 -93
2449 4126 -139
3756 4851 230
4395 1064 -702
60 5593 413
5095 7179 514
1188 1242 259
1920 6664 -589
3572 8530 494
5560 1845 198
294 34 -367
2035 5798 -69
892 7627 -13
2675 2723 -692
8869 6047 -715
6466 6467 -438
980 1967 -819
2549 445 876
2631 2632 -187
3805 3673 -793
7962 8072 100
7144 1722 190
5031 5612 62
3454 7257 588
8519 3179 -78
2184 3307 107
1161 1406 136
7560 2502 514
4965 2322 -827
2486 3219 808
8574 2298 -173
3155 6080 -728
5794 5075 963
5405 7124 -532
4548 6660 739
2905 3998 -476
5459 5562 -989
3932 5516 -237
2870 7218 -201
9030 4961 -698
1605 5578 488
5301 3830 -921
3855 3504 111
8075 6755 -405
3315 7060 -646
2756 3523 -885
5404 5912 659
1693 3787 -382
2220 1228 375
968 2874 729
4861 7149 906
7907 6925 -338
2640 6172 143
8496 21 -113
2332 2892 535
7453 4587 984
5104 2834 -549
9087 5976 -80
8823 575 770
4055 8269 -277
4343 8144 670
4702 2534 -179
5594 1102 177
2994 4363 -753
4249 7147 -396
6833 992 944
4100 3083 -744
5463 3540 538
7819 5231 -206
2360 6152 -314
773 4922 -707
2750 4992 -11
9098 5824 334
2128 4821 -663
7768 3684 -918
1512 6731 -633
1707 1337 427
2982 9129 901
5421 4337 -871
1620 3144 -953
3015 3109 412
8736 2929 -38
6468 3160 535
311 5524 -199
8191 196 767
3509 6105 891
7434 5324 -974
6053 6754 310
7129 2552 601
2843 3020 -161
8165 6293 797
5905 4838 -145
4899 1661 938
1782 4953 463
7503 8177 866
597 3314 -977
4241 3082 -7
7587 3316 -693
8979 8402 116
6599 3746 -829
7145 4983 281
8129 1237 706
488 9090 -477
4838 8271 -678
2570 8739 149
8414 7836 843
3126 7132 -642
224 882 103
5956 2865 -536
1650 8361 664
2689 1115 -327
8251 5493 -764
241 6302 -360
4451 5279 638
1265 3796 -369
5666 7781 -635
6300 3758 373
2786 4332 806
3187 6534 508
8929 1525 389
6738 527 -941
8097 7301 -942
297 5743 -160
7007 5115 -732
6748 8976 -114
2826 7704 -274
8887 6774 -213
5711 3112 -568
8880 8540 173
7366 5406 -65
1972 5042 -915
5126 8832 790
1469 7843 -352
3212 1718 592
5831 1690 -714
3613 9025 242
401 207 -539
884 970 86
7723 3469 975
2038 5075 -78
1852 5266 914
7615 6293 441
5997 596 -642
7238 3286 -311
6142 718 -868
7214 1603 -235
3787 8561 657
1956 1678 -274
1670 1022 272
8701 6037 -479
5889 8804 -205
1493 2607 627
3675 3386 -62
1916 6855 -844
1925 4090 -928
4159 5707 437
7406 8557 74
8351 4170 997
7797 8525 -1
1486 3761 705
3680 2041 443
939 4008 289
7719 2723 642
8772 7073 38
1071 6571 -732
853 8929 438
1631 7925 -1
