16
875 1712
178 592 332
324 651 653
707 332 691
524 353 72
593 312 767
385 697 660
335 670 358
369 349 886
795 527 995
99 157 886
236 766 52
350 758 111
559 711 264
194 138 291
708 81 589
776 520 879
338 544 551
754 507 410
845 542 53
163 783 592
436 311 987
191 602 761
97 566 623
836 115 914
798 545 939
175 823 299
542 271 248
455 260 247
653 648 957
665 546 583
430 400 132
820 78 216
187 178 872
385 251 819
340 495 57
586 456 709
94 400 871
269 480 302
90 354 915
177 275 207
338 296 726
663 54 145
849 563 758
70 8 387
236 89 493
596 723 645
96 788 568
420 203 943
735 40 302
169 589 283
675 489 337
598 426 459
367 104 25
627 523 310
699 586 820
199 260 291
52 374 94
144 646 187
703 398 199
739 645 120
521 698 447
300 46 272
815 666 163
26 333 250
517 5 587
757 67 651
836 146 939
109 589 859
43 821 219
739 427 410
440 119 7
742 385 87
53 139 48
656 844 51
31 838 380
636 351 51
393 107 399
9 204 772
826 64 346
166 466 273
633 207 610
496 724 235
806 507 115
327 231 543
846 607 945
169 60 190
289 198 950
738 56 515
846 104 466
107 69 169
551 190 17
623 697 113
25 440 807
122 183 695
398 802 170
781 445 887
463 11 40
100 502 49
487 567 470
620 546 414
594 63 45
602 645 582
813 665 747
25 564 453
738 715 654
7 266 473
178 517 273
346 434 429
263 551 748
748 151 347
54 151 974
13 8 257
610 55 439
535 705 94
127 291 669
521 273 798
343 699 668
348 615 586
382 501 314
207 592 615
155 252 242
134 209 720
290 847 681
369 34 445
323 641 59
270 210 762
103 473 512
624 34 770
468 555 679
270 823 660
167 728 837
522 405 671
372 745 199
538 343 961
796 555 125
693 482 146
334 774 135
806 470 933
286 433 945
581 611 206
300 691 414
622 551 894
304 324 362
315 245 804
484 122 635
635 108 201
552 813 206
224 666 902
847 180 835
345 777 323
576 454 332
533 117 268
654 103 858
243 644 945
485 834 983
262 235 889
561 343 814
172 298 414
238 14 521
320 293 957
237 226 790
550 93 928
471 767 794
42 43 926
393 51 824
587 583 803
231 103 908
705 108 110
803 160 943
452 628 777
299 528 83
837 103 609
369 105 84
757 11 311
799 498 295
234 776 731
517 717 242
695 47 835
470 142 989
49 64 950
452 60 573
373 58 148
468 77 503
553 772 292
236 661 289
601 141 921
242 382 829
414 206 354
821 552 361
610 119 635
395 655 334
129 845 448
549 341 220
72 760 691
87 472 196
652 335 584
8 364 155
204 594 285
684 835 79
848 516 4
248 87 960
789 497 622
117 173 960
398 624 209
551 357 768
87 559 335
792 767 674
566 647 628
780 64 686
626 378 444
714 157 700
501 311 971
429 243 368
690 198 247
552 338 100
5 355 495
295 782 335
722 481 679
370 99 475
672 666 679
32 35 280
626 636 324
312 422 825
447 741 558
15 53 91
658 264 268
626 458 734
643 70 895
528 150 333
495 361 856
350 625 326
90 831 980
546 517 324
234 743 149
251 157 153
259 685 445
562 213 403
777 817 62
462 217 104
791 747 69
767 400 545
366 705 195
129 495 951
675 826 403
437 58 941
309 591 202
385 555 996
77 260 595
400 732 105
159 88 274
810 766 779
593 60 869
686 521 878
266 844 633
333 574 773
708 505 336
43 32 658
777 300 429
746 32 630
167 196 519
199 79 967
146 149 679
266 815 387
721 110 125
448 409 90
829 138 869
812 95 799
13 67 528
572 749 569
537 271 923
394 31 997
687 21 472
633 678 705
346 11 230
559 653 960
748 193 880
588 436 957
649 234 80
828 491 944
299 760 828
267 496 430
733 783 587
266 844 599
715 477 468
465 461 774
837 484 518
79 756 338
691 286 903
673 256 329
28 813 58
333 352 588
698 161 49
778 74 721
775 8 768
339 505 784
215 498 971
83 627 970
467 429 805
253 67 929
552 690 244
359 805 923
695 414 259
777 510 225
212 251 507
514 14 926
672 303 773
843 619 832
185 644 719
199 641 987
408 39 661
518 698 85
522 168 412
208 797 28
120 18 101
413 713 71
504 415 363
334 365 345
718 416 704
728 573 752
827 628 3
759 133 682
831 185 687
627 434 201
33 811 273
827 738 363
40 507 456
337 56 742
418 775 395
187 257 15
378 36 535
19 517 443
130 544 273
509 406 946
469 114 820
316 33 665
137 334 362
844 777 520
310 703 932
194 111 277
335 246 232
16 622 861
713 611 194
393 659 475
704 200 305
55 596 937
548 52 439
245 780 285
478 193 179
451 673 187
28 678 665
668 109 932
645 556 150
124 159 465
683 664 904
411 313 112
352 333 384
166 546 280
505 575 725
806 361 705
211 583 317
296 738 438
492 447 842
799 38 639
694 97 707
382 707 757
424 155 332
307 127 831
120 189 12
266 50 71
434 525 442
58 351 135
479 170 723
569 191 652
349 488 707
357 29 497
71 221 752
843 437 845
270 548 731
640 843 87
548 328 150
347 601 285
388 298 650
839 57 176
706 299 389
368 840 213
730 409 33
538 820 551
552 506 338
401 36 375
45 757 423
508 693 260
723 259 872
826 402 437
598 7 625
195 90 520
703 29 382
230 750 684
698 60 225
562 13 582
644 6 673
631 210 22
726 650 274
304 348 52
258 21 582
570 783 41
541 84 508
808 52 947
775 258 715
571 47 75
140 463 237
202 93 214
761 281 874
495 369 473
124 443 78
537 542 938
850 716 94
579 691 924
317 404 67
11 323 207
587 642 584
324 468 794
402 503 469
561 229 793
331 236 518
516 29 788
68 767 761
481 790 694
362 535 701
627 293 311
62 549 533
370 350 5
481 586 127
521 251 42
353 845 887
712 374 581
663 470 749
271 308 204
731 588 695
706 149 368
287 139 768
101 220 542
334 644 181
177 354 217
517 259 397
484 319 437
580 211 783
726 361 962
440 478 65
603 789 404
49 439 489
803 523 775
84 360 830
450 733 675
500 349 526
270 27 291
671 293 893
612 187 129
288 148 815
481 590 719
609 771 36
835 701 564
733 82 335
103 840 731
561 163 419
633 440 982
262 742 874
114 550 31
218 592 920
825 212 609
728 519 3
785 47 10
803 663 815
134 661 477
697 299 524
447 480 5
94 722 544
167 519 715
423 703 598
436 629 506
445 433 316
813 674 318
143 227 821
416 252 148
416 105 149
270 801 417
212 201 797
403 39 762
322 166 565
492 389 90
548 580 920
576 51 70
577 262 678
790 684 135
232 515 309
22 212 163
471 281 880
765 136 632
339 819 903
780 329 161
586 23 242
241 317 620
318 310 483
49 678 339
91 45 748
183 39 532
72 101 430
673 744 101
750 138 651
227 28 349
835 382 517
146 494 386
648 294 725
46 389 396
551 515 133
29 162 483
694 71 533
36 745 866
551 666 202
581 310 13
361 545 757
437 235 920
773 578 50
548 110 703
693 541 75
766 707 830
26 581 199
70 385 494
248 142 196
193 569 731
692 554 976
97 108 260
689 593 888
780 111 928
209 4 887
392 141 512
372 207 672
622 502 910
10 123 551
114 418 279
440 26 657
363 577 136
769 203 726
197 354 913
569 88 83
788 721 727
141 660 460
643 460 904
391 594 603
122 389 174
218 83 858
151 74 749
89 175 349
484 24 156
165 28 857
330 229 418
842 533 732
108 360 614
436 759 115
456 620 662
171 618 431
5 650 599
553 355 730
739 531 414
322 689 624
253 760 979
220 278 773
443 541 190
558 448 851
171 845 451
752 311 937
347 341 759
383 441 730
372 581 523
790 120 268
466 503 3
68 144 221
614 45 416
542 38 735
633 571 126
291 466 163
308 69 568
146 541 429
703 175 946
677 147 100
349 305 459
741 358 291
220 847 13
326 413 891
350 315 643
359 372 793
13 155 629
790 445 598
432 771 871
446 419 553
823 107 949
585 607 876
260 180 881
485 731 781
435 762 263
518 378 213
314 121 590
472 725 645
824 495 604
410 305 511
196 229 767
331 738 281
782 541 835
197 5 890
111 781 32
112 471 507
633 72 385
760 346 746
511 398 170
311 354 141
784 303 999
560 324 987
52 577 938
274 730 688
396 713 822
563 82 140
359 805 610
322 583 710
179 486 541
315 555 932
507 788 720
212 794 733
478 488 659
684 177 579
24 676 791
840 80 962
71 808 707
643 284 722
272 769 874
87 422 675
57 175 485
298 210 464
437 434 149
556 646 884
317 512 126
499 790 885
275 581 217
16 638 954
575 321 224
706 537 819
286 728 821
25 189 891
120 56 554
304 841 891
782 406 10
495 195 565
564 374 135
664 132 743
660 662 888
628 690 361
718 294 944
509 402 797
226 531 378
165 750 40
549 798 796
289 451 362
395 621 593
160 833 952
88 4 598
812 152 113
815 250 870
494 267 398
577 806 369
306 743 851
757 341 854
713 73 872
610 118 198
244 111 381
181 367 95
556 237 347
274 88 711
676 807 561
112 138 495
653 450 458
531 39 566
471 662 597
567 427 163
628 471 802
633 434 659
203 841 272
274 750 321
677 437 228
458 719 84
689 847 411
349 251 684
612 394 752
149 17 866
84 69 819
247 341 145
299 713 670
26 61 887
580 148 264
235 492 584
265 405 804
414 83 984
202 731 483
260 652 604
352 61 106
443 329 750
337 27 672
160 465 732
564 55 288
122 130 159
173 707 698
520 448 3
223 348 729
254 524 732
452 274 232
515 576 274
558 666 932
130 578 966
112 364 298
60 693 550
635 571 544
67 538 484
804 288 406
708 654 307
357 43 230
726 652 14
631 618 874
265 329 802
404 705 719
647 470 785
790 683 969
602 498 782
464 534 888
631 296 332
497 205 770
674 684 541
338 588 325
301 642 468
225 232 25
170 597 500
633 829 280
40 411 523
560 95 286
332 470 709
535 263 465
653 299 654
722 520 286
139 65 693
186 315 197
43 245 871
642 811 429
298 654 345
467 32 716
61 307 467
505 551 579
182 317 673
591 278 33
713 732 417
114 171 745
178 16 559
225 575 23
237 233 312
608 399 955
393 687 687
712 668 832
341 835 1
524 191 699
452 788 193
755 496 559
50 343 510
285 799 34
502 260 31
598 787 11
303 65 332
105 729 322
90 214 145
345 787 76
778 342 959
767 133 412
584 838 287
93 277 922
148 569 315
522 794 284
489 848 446
830 398 367
369 753 324
503 788 543
410 633 605
420 5 481
66 504 803
75 535 809
389 94 1
726 834 41
278 509 29
412 787 587
589 113 540
297 707 468
171 92 695
217 446 285
773 354 684
162 570 937
385 696 69
513 672 79
723 256 572
76 705 751
241 221 102
535 164 387
617 495 601
556 371 48
329 32 598
293 744 567
554 671 802
59 724 691
498 278 833
733 275 837
152 624 634
260 591 640
847 132 612
608 310 864
116 423 160
444 355 190
802 447 254
403 724 235
826 679 763
468 45 673
120 531 577
160 185 301
351 759 209
689 824 951
112 553 700
298 630 900
474 598 258
287 838 508
228 116 515
165 167 23
850 497 159
514 670 825
105 46 469
46 732 225
756 365 27
80 386 908
253 778 329
318 84 993
814 749 736
401 548 34
591 610 295
600 58 703
68 170 100
203 444 995
850 331 600
404 46 146
786 444 307
279 506 575
439 683 421
586 794 596
523 614 208
463 545 858
135 173 479
670 523 473
755 143 731
355 442 359
592 61 63
508 789 271
709 220 943
425 747 942
388 179 129
290 165 265
120 661 910
849 563 130
274 650 828
451 345 894
124 201 903
18 271 895
502 336 372
726 89 758
272 445 900
284 259 601
458 122 315
139 655 491
525 741 931
702 221 764
297 596 710
342 201 661
665 541 581
589 165 306
533 236 328
383 368 105
374 785 715
169 535 369
481 566 576
427 481 369
600 318 543
173 835 760
387 14 841
581 447 961
828 495 709
494 169 52
9 362 756
650 443 68
134 170 313
221 689 599
513 450 41
608 93 747
521 591 31
246 749 212
234 191 456
812 8 932
414 81 711
317 599 829
247 325 634
142 402 54
68 577 68
632 431 874
29 683 408
279 836 710
148 809 884
89 97 956
543 850 211
94 8 258
590 704 904
842 343 311
840 348 575
99 189 172
88 619 148
338 350 435
622 735 359
463 780 795
64 744 766
101 845 205
814 213 616
412 285 284
452 346 438
25 179 11
785 285 252
159 8 617
740 496 249
261 81 820
713 110 184
310 161 221
229 290 506
574 441 25
62 177 387
118 120 567
383 520 481
561 644 956
808 398 830
719 413 77
612 709 431
658 576 313
252 3 652
142 520 830
223 52 814
9 126 358
564 50 403
792 530 716
250 632 122
653 633 556
302 206 471
119 772 411
122 262 830
293 420 921
470 713 33
663 490 695
429 270 596
192 33 915
800 48 901
440 812 344
361 790 459
5 646 471
424 192 140
186 719 691
705 480 227
229 753 548
490 607 368
294 438 924
249 669 323
301 813 249
130 750 123
721 31 138
438 390 677
494 719 287
564 735 112
544 34 678
744 431 202
692 839 69
480 528 250
310 69 42
375 636 162
5 601 346
177 144 338
317 567 937
752 193 125
796 805 20
231 752 835
529 101 105
279 605 351
226 148 963
529 163 737
723 196 521
692 527 267
404 418 413
267 696 57
452 663 621
198 212 754
508 535 319
95 46 245
178 263 702
367 288 497
351 333 219
813 270 138
656 391 342
355 612 902
661 289 663
206 449 300
579 28 525
592 215 694
466 403 721
129 24 478
377 558 15
559 709 390
261 251 673
580 554 5
139 43 55
336 420 642
217 494 26
45 657 495
90 794 779
328 377 75
12 763 567
205 564 930
265 407 21
364 296 478
76 811 804
645 559 318
355 515 561
734 746 256
812 348 465
313 527 823
221 449 263
382 316 961
282 39 973
814 599 195
57 526 624
658 725 293
768 515 990
663 184 31
714 84 504
334 330 182
695 305 737
604 53 905
604 756 543
218 293 96
644 104 533
253 832 196
32 703 247
815 522 865
491 516 289
312 80 612
553 368 961
482 813 879
409 467 651
243 345 783
100 182 181
92 705 64
417 242 509
775 327 88
757 562 103
216 293 546
742 375 277
198 264 673
711 316 835
251 830 685
769 541 344
444 729 623
108 169 765
655 184 339
189 144 219
293 606 199
584 676 103
645 57 339
535 490 636
811 199 469
400 571 701
491 495 259
327 376 708
348 101 987
612 271 272
58 845 933
762 283 785
842 641 789
510 472 630
48 619 155
739 323 806
741 444 345
185 572 899
344 527 581
210 628 203
210 294 96
791 580 73
185 588 102
460 802 11
64 822 313
51 164 182
311 447 934
792 50 767
178 419 953
778 155 493
376 108 374
539 343 973
697 621 854
33 621 306
16 248 29
518 590 345
702 176 390
694 235 287
552 436 359
423 526 809
574 615 518
167 244 575
725 787 886
436 35 615
220 682 701
328 422 666
133 13 192
636 223 2
734 521 573
704 815 504
694 283 363
759 509 664
126 143 229
743 458 806
131 117 633
762 645 665
560 365 724
271 247 500
131 806 665
143 366 396
300 624 841
1 523 129
302 229 622
694 433 712
490 3 132
445 112 377
128 600 337
787 717 912
848 577 188
626 95 507
954 1975
351 840 206
458 954 100
94 219 340
490 555 509
805 122 583
627 610 636
719 819 640
347 337 884
618 473 323
270 817 18
445 610 486
496 563 83
811 322 676
133 494 589
928 344 85
740 952 698
507 3 127
463 360 941
398 901 283
8 883 59
173 346 244
429 289 392
319 267 780
140 428 606
580 809 995
183 162 28
909 470 705
725 150 76
953 467 636
232 55 553
70 293 531
803 116 221
229 256 881
386 163 665
504 618 581
732 679 816
836 173 291
488 814 539
685 656 758
51 555 483
660 428 919
373 850 485
620 83 565
102 153 400
562 192 993
191 142 784
815 334 434
815 700 300
689 813 606
329 475 192
827 169 517
418 483 580
798 786 900
464 329 80
946 161 379
376 236 119
745 726 764
50 288 672
446 524 969
947 270 140
539 930 525
900 121 440
151 417 488
319 626 55
420 76 89
878 472 37
721 459 718
516 571 822
121 367 86
363 851 151
353 415 38
511 368 478
607 645 651
493 57 946
431 640 915
173 313 80
427 550 609
655 812 193
270 885 470
238 931 252
614 954 966
653 679 413
559 692 817
761 757 115
647 887 473
461 537 799
101 514 857
733 447 363
168 95 597
927 35 880
469 708 218
370 411 432
840 782 30
434 865 182
576 474 757
199 907 974
789 291 714
130 416 999
537 856 507
647 797 427
281 671 773
692 878 252
15 815 549
112 342 668
715 933 644
918 799 765
257 413 66
689 303 733
805 52 295
338 300 859
683 845 29
402 697 896
129 809 156
123 708 178
356 741 732
401 256 946
352 769 858
891 931 687
759 265 840
372 277 279
340 582 372
835 772 930
379 143 196
81 483 943
490 6 384
61 761 630
435 589 756
845 942 148
140 265 335
859 748 132
872 897 44
489 6 501
321 570 1000
707 43 612
524 406 683
680 443 947
711 42 231
156 396 340
178 553 218
521 945 741
670 229 772
746 161 929
70 207 935
1 79 44
401 777 40
613 378 668
461 616 478
111 437 898
292 187 682
571 655 432
618 140 869
376 805 599
762 824 188
612 208 931
70 649 309
129 210 198
130 648 279
274 248 876
646 106 304
899 686 635
850 139 859
636 900 179
92 715 56
339 653 935
502 829 277
277 482 597
522 89 486
711 431 366
65 396 276
826 412 150
455 580 446
881 441 518
658 166 859
543 792 189
448 484 672
808 260 356
936 381 873
670 180 505
600 710 388
709 220 5
301 442 912
450 226 686
518 40 503
321 773 166
215 615 555
127 732 217
748 86 950
627 55 195
386 231 428
427 286 431
50 685 929
626 608 997
815 56 175
54 513 716
733 611 672
93 783 243
764 762 548
167 532 992
575 762 469
535 562 859
798 337 2
929 702 483
860 654 125
424 912 222
686 303 436
900 460 856
173 662 508
60 822 968
185 562 719
370 925 364
491 87 583
168 582 919
673 560 108
826 943 869
514 312 608
741 645 446
132 533 732
364 437 41
890 362 275
569 768 347
397 370 320
298 351 243
260 697 325
657 281 758
358 722 564
506 256 693
70 566 722
40 65 110
710 794 31
693 75 860
393 724 904
268 426 105
359 167 833
243 309 654
176 189 15
1 15 271
58 369 126
437 31 161
897 59 651
686 654 930
503 258 907
923 69 88
214 301 393
486 198 944
722 260 489
756 372 587
661 255 603
229 844 281
215 214 773
914 30 178
945 331 939
2 51 208
950 903 692
154 720 958
501 919 150
941 832 930
707 828 397
326 570 551
769 385 971
952 177 448
120 757 819
26 838 517
67 475 181
838 8 240
894 614 459
402 57 123
534 586 637
438 313 753
432 523 712
756 795 741
551 591 547
210 485 659
3 867 607
520 487 490
124 572 809
170 855 299
865 850 63
395 574 279
874 375 40
544 648 521
728 422 286
895 674 68
431 370 223
313 426 968
283 304 790
359 876 822
263 625 363
266 433 850
300 341 113
837 535 648
35 431 803
801 908 421
488 940 315
644 496 616
744 612 522
617 880 306
338 348 934
325 920 596
66 800 160
533 493 909
760 139 399
930 421 985
387 764 998
866 32 395
367 213 475
488 735 823
722 297 4
196 255 623
484 300 516
357 728 911
791 160 148
351 584 652
947 399 618
726 29 520
313 303 94
460 185 453
177 455 961
682 587 105
684 589 574
733 699 153
798 281 395
809 902 108
219 97 104
673 376 857
354 712 347
6 628 320
397 13 867
331 942 833
808 29 624
709 346 752
74 759 609
933 301 822
291 824 803
875 455 420
671 28 164
732 723 260
459 709 155
315 952 295
635 296 979
768 172 51
715 742 768
376 841 996
634 722 464
241 362 353
412 388 945
934 230 850
266 832 53
421 178 567
150 461 268
908 709 153
184 640 441
901 207 842
842 393 325
219 326 649
836 500 878
670 662 967
525 223 365
190 215 659
827 434 886
541 227 151
875 185 565
196 620 103
799 188 847
596 359 524
785 567 525
630 715 555
731 889 8
136 80 513
544 329 661
773 53 226
925 425 33
580 230 771
289 714 864
365 640 681
890 476 188
24 754 642
261 694 413
733 497 267
308 687 821
679 837 188
514 417 618
641 594 621
457 240 131
